n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
1900,500,0.0084375,0.4,6.6e-05,27.0,28,30,14.579999999999998,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,25.3125,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.0075145783560078405
1900,500,0.006328125,0.39599999999999996,4.86e-05,48,15.75,16.875,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,24.75,False,1.55,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.008046575484970595
1900,500,0.02,0.36,6.000000000000001e-05,48,28,30,18,1.1,250,250,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0083853,base,62.5,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.003692253813001249
1900,500,0.0084375,0.4,5.4000000000000005e-05,27.0,28,30,14.579999999999998,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,25.3125,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.006889960845962996
1900,500,0.006328125,0.39599999999999996,4.86e-05,48,15.75,16.875,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,24.75,False,1.55,1.25,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.007794634135057178
1900,500,0.0084375,0.4,4.86e-05,27.0,28,30,14.579999999999998,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,25.3125,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.007109393455680818
1900,500,0.006328125,0.39599999999999996,4.86e-05,48,15.75,16.875,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,24.75,False,1.55,1.15,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.008340268880805902
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,375,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0077,base,93.75,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.0029959564252119856
1900,500,0.006328125,0.39599999999999996,4.86e-05,48,15.75,16.875,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,base,24.75,False,1.55,1.0999999999999999,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.008164764567792035
1900,500,0.02,0.2916,6.000000000000001e-05,27.0,35.0,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.007,base,37.8675,False,1.5,1.2,15,0.4,../res/base_VRIJDAG__250.csv,3,5,0.003603906419659265
