N,M,rfc_type,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,bias,experiment_name,cycles,n_rep,nrmse
500,500,matrix_conceptor,605.7190507009852,398.1071705534973,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0030121353665596823
500,500,matrix_conceptor,726.8628608411823,398.1071705534973,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0028072050411886416
500,500,matrix_conceptor,872.2354330094188,398.1071705534973,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.00279748989957341
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0028138145940600646
500,500,matrix_conceptor,1046.6825196113025,477.7286046641968,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0028889016321340588
500,500,matrix_conceptor,1046.6825196113025,318.4857364427979,1450.282074386881,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0029750369945680706
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,1740.3384892642573,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0026053824780733676
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,1160.2256595095048,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0023872922345008845
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,1000,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0027349161569446266
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,1200.0,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0023370759594275987
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,800.0,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0025402128214642703
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.008100000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.00278207131686214
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.008910000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0024452309554253405
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.007290000000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0027228109897308134
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.008019000000000002,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.0026926896035515983
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.008820900000000001,1.2,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.00277552131006046
500,500,matrix_conceptor,1046.6825196113025,398.1071705534973,928.1805276076038,640.0,3000,500,6.561e-05,0.008820900000000001,1.25,0.49999999999999994,0.00039530699999999996,0.006051754863000001,0.5,../res/matrix_conceptor_500_tuesday.csv,5,5,0.002745799702353954
