n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.4356,6.000000000000001e-05,57.6,28.0,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.004653089625827994
3000,500,0.02,0.352836,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0048101405526165455
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.0076230000000000004,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0029584899954865755
3000,500,0.02,0.4356,6.000000000000001e-05,38.4,28.0,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0069439113145041325
3000,500,0.02,0.31755239999999996,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.003880362158721976
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000360854999999901,0.00693,PCARFC,78.0,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0025402611766688825
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,28.0,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.008006232714280598
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.006237,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.003424747451459851
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006567824076331989
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.0076230000000000004,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0028401799379928296
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,375,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.00032804999999991,0.00693,PCARFC,93.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0024996115257045295
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,33.6,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006439817321212594
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.006860700000000001,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.003532256335460133
