N,M,rfc_type,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,bias,noise_std,signal_noise,experiment_name,cycles,n_rep,nrmse
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,497.63396319187166,1258.9254117941675,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0022927961557717485
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,298.580377915123,1258.9254117941675,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002504094754717229
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,373.2254723939037,1258.9254117941675,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0021919465036993684
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,466.5318404923796,1258.9254117941675,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0021875144049616885
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,1258.9254117941675,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002704378438033412
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,1573.6567647427094,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002295313850830153
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,944.1940588456257,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,1180.242573557032,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,1475.3032169462901,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,1844.1290211828627,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025231090289987027
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,1000,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002839816580591899
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,1100.0,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0028262353504308695
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,900.0,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0026183115628022197
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,810.0,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002256505725969421
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002987714858525326
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.011,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0028538622162071437
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.009000000000000001,1.2,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002635552064489839
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.25,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0024981578202278518
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.15,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0021941164025543166
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0022822946447344254
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.7,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002280897846302419
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.5,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002530177665414563
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.5,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002308701796027098
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.30000000000000004,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025164446171264377
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.4,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.5,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0020055048453609084
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,8.1e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.00246160493011198
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,8.91e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0022891951898787156
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,7.290000000000001e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.002146955589188583
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,6.561e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0018346061406589228
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00036449999999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0027583210031463115
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00040094999999999996,../res/2025-01-24 11:01:55__500.csv,3,5,0.002573953575881077
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00032805,../res/2025-01-24 11:01:55__500.csv,3,5,0.002235164021399285
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00029524499999999997,../res/2025-01-24 11:01:55__500.csv,3,5,0.0021608394579607218
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.1e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0023531995182920562
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,8.91e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002436447588737967
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,7.290000000000001e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025962136896925257
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,6.561e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002255241210842315
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,5.9049e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002225692949905532
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,583.1648006154745,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002624928240002793
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,332.7314121282268,583.1648006154745,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0026684779464492972
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,199.63884727693608,583.1648006154745,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002243366813679934
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,728.9560007693432,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025177665404600594
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,437.37360046160586,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002516317878047719
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002700675298881119
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2881.4515955982233,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002799275910789568
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,1728.870957358934,729.0,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0022415709767596723
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,801.9,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0030502110426411993
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,656.1,1900,500,5.3144100000000005e-05,0.01,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002768708560056851
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.011,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0026543482929785186
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.009000000000000001,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002078969934775656
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,1.0999999999999999,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002767992554764642
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,1.15,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002269663683424017
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,1.0499999999999998,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0023654165099947686
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.6,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025591118122149756
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.7,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.5,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0021393102165309427
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002500891231640978
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.7,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0025362291069539445
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.5,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002601612516733788
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,6.495390000000001e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0026689009408753287
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.3144100000000005e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.004129106894239053
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00029229254999999996,../res/2025-01-24 11:01:55__500.csv,3,5,0.003177541552897546
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00023914844999999994,../res/2025-01-24 11:01:55__500.csv,3,5,0.0027722681871286204
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,5.8458510000000004e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002782898932686086
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,266.18512970258143,328.0302003462044,2305.1612764785787,729.0,1900,500,4.7829690000000007e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002992491070972103
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,332.7314121282268,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.003426204760324225
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,199.63884727693608,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0024308787356810036
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,328.0302003462044,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0030828244722506696
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,410.0377504327555,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.0032637587804306956
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,246.02265025965332,2305.1612764785787,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.003131325763976979
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,328.0302003462044,2881.4515955982233,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002575826695536154
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,328.0302003462044,1728.870957358934,729.0,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,nan
500,1,matrix_conceptor,630.957344480193,398.1071705534973,1258.9254117941675,1000,149.72913545770206,328.0302003462044,2305.1612764785787,801.9,1900,500,5.3144100000000005e-05,0.008100000000000001,0.9999999999999998,0.4,0.6,5.9049e-05,0.00026572049999999995,../res/2025-01-24 11:01:55__500.csv,3,5,0.002883505131749667
