n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.01125,0.324,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0016254815204562207
3000,500,0.01125,0.3564,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001738054355625588
3000,500,0.01125,0.2916,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014785791720500468
3000,500,0.01125,0.26244,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0013025473130908061
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,38.88,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014676170123277277
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.768,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001558757949398204
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,34.992000000000004,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0016910684572708108
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,38.491200000000006,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0013299145903979393
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014384906418619964
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,24.948,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014953266813502453
