N,M,rfc_type,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,bias,experiment_name,cycles,n_rep,nrmse
250,500,matrix_conceptor,180.0,25.6,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0027992776325302246
250,500,matrix_conceptor,120.0,25.6,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0026408667625921283
250,500,matrix_conceptor,96.0,25.6,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002572777471629251
250,500,matrix_conceptor,76.8,25.6,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002957478288355696
250,500,matrix_conceptor,76.8,30.720000000000002,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0029129187082844884
250,500,matrix_conceptor,76.8,20.48,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002757133134428107
250,500,matrix_conceptor,76.8,16.384,40.96,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002884374993544361
250,500,matrix_conceptor,76.8,16.384,49.152,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0030250895207297812
250,500,matrix_conceptor,76.8,16.384,32.768,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.003201363292906331
250,500,matrix_conceptor,76.8,16.384,39.321600000000004,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0027366550221002315
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0030743572144646503
250,500,matrix_conceptor,76.8,16.384,47.18592,72.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002615462146996879
