n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005937446727349473
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006834863125525545
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.00393466057100003
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0077,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.004711172775716858
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.2000000000000002,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007743571930996304
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0063,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005415572340211875
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.0077,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005517895599238312
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.0,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007022146956432008
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006879729825889925
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0041866009316994385
