n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.00474609375,0.34235641796399996,9.385585784912111e-06,36.2797056,26.127359999999996,9.18330048,7.3164072959999995,1.2000000000000002,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.006792092999999999,PCARFC,73.2421875,False,1.2999999999999998,1.3,../res/PCARFC_250_laat.csv,3,3,0.0020773698893367257
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,31.492800000000003,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0020046595355136822
3000,500,0.00474609375,0.34235641796399996,9.385585784912111e-06,36.2797056,26.127359999999996,9.18330048,7.3164072959999995,1.2000000000000002,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.006792092999999999,PCARFC,73.2421875,False,1.2999999999999998,1.2,../res/PCARFC_250_laat.csv,3,3,0.0016721873835782608
3000,500,0.00474609375,0.34235641796399996,9.385585784912111e-06,36.2797056,26.127359999999996,9.18330048,7.3164072959999995,1.2000000000000002,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.006792092999999999,PCARFC,73.2421875,False,1.2999999999999998,1.15,../res/PCARFC_250_laat.csv,3,3,0.002403806321780643
3000,500,0.0084375,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002335499064467503
3000,500,0.010546875,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002631693477997706
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,37.791360000000005,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0022775808645925867
3000,500,0.006328125,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002381709193905941
3000,500,0.00474609375,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0021678772427875036
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,25.19424,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002312396584926935
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0024714587609097763
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,20.155392,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0022993512562716205
3000,500,0.0035595703125000005,0.25721744399999996,2.0856857299804692e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002465364605551103
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,16.1243136,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0022599071281052137
3000,500,0.0035595703125000005,0.25721744399999996,1.2514114379882814e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0024183330632144536
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0023419418166248512
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1500000000000001,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002506261256838144
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.05,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.00247274453967223
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,27.216,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002075734432715413
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2999999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002257078338779723
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.1999999999999997,1.25,../res/PCARFC_250_laat.csv,3,3,0.0023924821961233285
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,18.144,14.348907,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0024826777875281473
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.3,../res/PCARFC_250_laat.csv,3,3,0.002250532597170132
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.2,../res/PCARFC_250_laat.csv,3,3,0.0024975968951464803
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,17.2186884,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0020932688910903128
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0021640015821630214
3000,500,0.0035595703125000005,0.25721744399999996,1.6685485839843752e-05,30.233088000000002,22.68,14.348907,9.14550912,1.1,250,750,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000311972285869695,0.0045927,PCARFC,28.125,False,1.2499999999999998,1.3,../res/PCARFC_250_laat.csv,3,3,0.002345708174526923
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,11.4791256,14.289858,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0021764868795918183
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,17.1478296,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002076916279852305
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,11.4318864,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0023412900706012234
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,13.71826368,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002339784564340712
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,16.461916416,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0020663375588700506
3000,500,0.0084375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0024090798060875116
3000,500,0.010546875,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0020731152111696425
3000,500,0.006328125,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002287689209042835
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002511320524475818
3000,500,0.00474609375,0.2829391884,2.0856857299804692e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0024471542378860342
3000,500,0.00474609375,0.2829391884,1.2514114379882814e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0023930436624423905
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002120428940647742
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.05,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002272948515280501
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0022702854587819824
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.0023517021223912254
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2999999999999998,1.25,../res/PCARFC_250_laat.csv,3,3,0.002204695934729469
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.1999999999999997,1.25,../res/PCARFC_250_laat.csv,3,3,0.0026323365342208055
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.3,../res/PCARFC_250_laat.csv,3,3,0.002662519543613067
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.2,../res/PCARFC_250_laat.csv,3,3,0.002355635769876631
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.15,../res/PCARFC_250_laat.csv,3,3,0.0021543582127201157
3000,500,0.00474609375,0.2829391884,1.6685485839843752e-05,12.89945088,22.68,14.348907,19.7542996992,1.1500000000000001,250,1000,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003851509702095,0.0045927,PCARFC,21.09375,False,1.2499999999999998,1.0999999999999999,../res/PCARFC_250_laat.csv,3,3,0.002555615796772637
